"user_id","cafe_id","score","txt"
"7581","11","5","氣氛相當棒的一間咖啡廳
裡頭裝潢很用心
也有販售有些特別商品 …"
"7581","26","5","司康非常好吃 趁熱熱剛烤好真的相當美味！
花蓮兩天都去光顧😀
店裡可愛狗狗感覺粉無聊😂 …"
"7581","6","5","咖啡廳氣氛相當好
真的有那年代感覺 …"
"7582","6","5","在google地圖不小心發現的一家店
從外觀到內裝充滿濃濃的日式懷舊風格
一進門就看到昭和時代咖啡廳的桌椅及裝潢 …"
"7583","53","4","有庭院的咖啡廳
建築有種fu
內部也是很有風格 …"
"7583","31","4","放口袋名單一陣子
一來果然如想像的老宅文青感
安靜的空間 …"
"7583","6","4","相當有感覺的日式喫茶店
吐司簡簡單單的好吃
加上最愛的有泡沫的單品咖啡 …"
"7583","9","4","偶然找到的一家咖啡店
店內有好幾隻貓咪
空間舒適有沙發座椅 …"
"7583","48","4","出乎飲料的餐食
通常這種很網美感的店
餐飲是沒法要求太多的 …"
"7583","54","5","很有fu的咖啡店
觸感好的桌俱
店長很棒的解說店內的一切
可以放鬆心情一下午的好地方"
"7584","6","5","店內裝潢非常復古有特色，彷彿回到90年代的日本咖啡廳，氣氛超棒！低消為150元或一杯飲品，走精緻路線，非常適合網美來拍照唷！"
"7585","6","5","很喜歡裝潢氣氛，真的很適合穿著昭和時代的服裝來品嚐咖啡，腦海閃過看過的劇情～～
栗子蒙布朗不甜膩，爽口，真的好吃
焦糖阿法卡多的香草冰淇淋搭配義式濃縮，真心覺得讚，咖啡豆微酸口感和底層冰淇淋吃，搭配適宜啊
值得來光顧的咖啡店"
"7585","12","5","喜歡店內明亮舒適感，老闆是親切溫暖的女子，在香榭大道旁，點杯咖啡、甜點，發呆、放空好地點
黑醋栗奶酪蛋糕不會甜膩，配上溫潤茶湯，搭配得宜。"
"7586","6","5","隱身在小巷內的日式復古懷舊風格昭和58，讓你不用出國也能到享受一下日本下午茶的氛圍

來到這裡有濃濃的日本味，彷彿穿越了昭和時代，深色系的木造空間搭配暈黃的燈光彷彿時間靜謐在此刻 …"
"7587","6","3","先登記之後，店員會告知大約幾點再過來，不過進去之後發現，其實還有很多空位，但外面還有在等的人也不會讓他們進來，而是請他們再下一批再來。店內有低消⋯飲料選擇不多，偏甜。有名的蒙布朗真的不錯吃，馬斯卡彭草莓生乳捲一般，而昭和之心很好吃。"
"7588","6","5","享受日本旅遊感受，有冰塊水，現場的氛圍。只差個煙灰缸我就懷疑我到日本了。
抹茶聖代非常好吃，層次口感多。大堆大推"
"7589","10","5","對不起來不及拍照就急著把鬆餅吃光光了
今天吃了鹹的鮪魚鬆餅老闆還擠了一點鮮奶油給我試吃
鮮奶油香甜滑順不油不膩 …"
"7589","11","5","蘋果派好吃，空間很舒適，貓很療癒"
"7589","42","5","樓上好像是背包客棧，遇到一個很健談很可愛的外國朋友，店裡的氛圍很輕鬆舒適，咖啡很香很喜歡"
"7589","19","5","近期吃到最喜歡的檸檬塔

店裡的擺設跟空間都是用舊的木椅木窗木櫃跟木板凳等暖暖舊舊的素材 …"
"7589","6","5","昭和58

昭和時期西洋化的日式喫茶咖啡洋果子鋪風格 …"
"7590","6","4","裝潢很有特色，偽出國感！甜點很美味，生吐司與飲品還好。只提供現場候位，2-4點人潮較多需耐心等候。"
"7590","19","4","美麗的店，有很多鮮花貓貓很撒嬌，會主動跳到客人腳上或桌上。"
"7591","6","5","全部都好吃，沒有一個是雷的🤣
最愛花漾橙柚塔
吃下去濃濃的柳橙及柚子香撲鼻而來
酸度也恰到好處，超級推薦❤️ …"
"7592","6","5","冰拿鐵好喝～
蛋糕卷好吃非常正點，
甜度剛好，蛋糕體扎實， …"
"7593","6","4","喜歡這裡的卡布，檸檬蛋糕濕潤好吃。
冰淇淋也不錯，下午茶可以來體驗日式風格咖啡廳。"
"7593","22","4","每次來花蓮玩一定要來喝一杯！
喜歡小白咖啡。"
"7593","26","4","很舒服的空間，司康專賣店。"
"7594","6","5","一言以蔽之：花蓮甜點王。

蒙布朗用三種不同方式呈現栗子的美味，整體不會太甜又有三種口感，完美的結合讓人有對蒙布朗不一樣的感受。 …"
"7595","6","5","金石蒙布朗、昭和之心招牌、必點！
熱巧克力風味也很棒！
重要的是環境很美，推一個！"
"7596","6","4","昭和58年就是1983年，以這個時間來猜搞不好是老闆出生那年？
整體的日式懷舊風格很明顯，舒服的座椅與包廂讓人懷疑那個時代的台式港式餐館為何反而是不舒服的代稱。點餐後先付且只能付現（低消150或一杯飲料），應該也是復古的一種呈現。 …"
"7597","6","4","日本風格甜點小店，甜點用心，冰品好吃，是當地知名景點。但入口左側位子坐靠走道的椅子太矮，坐的也很不舒服，我剛好就是坐那個位子，剛好旁邊的客人也抱怨者同樣問題，若能改善應該更完美"
"7598","13","5","餐點不錯，後院有觀賞植物及動物！很大的空間適合帶大小朋友來消磨時間。"
"7598","6","5","咖啡超級好吃😋甜點更棒，氣氛佳，老闆帥服務佳！花蓮市聊天最好的咖啡廳☕️ …"
"7599","6","5","店員非常可愛、用餐環境舒適的一家復古咖啡廳～
很喜歡昭和之心泡芙！吃起來有金莎巧克力的榛果香❤️"
"7600","6","5","店面陳設很有年代感，很幸運剛好進到店裡也不用預約
點了一個昭和之心的培茶口味甜點，吃起來脆脆的，培茶味十足，貼心店員建議可以選用無糖茶類搭配，選了玄米茶，甜的一口搭配一口無糖茶剛好☺️"
"7601","6","4","巷內的特色小店，從門面到內部的風格都令人驚嘆，彷彿走進爸媽那個年代約會的高級西餐廳，一種復古奢華感，賣的卻是日式甜品，很適合姐妹聚會，或是享受一個人的午後時光"
"7602","6","4","老式喫茶店風格的日式木造裝潢，餐點中規中矩，值得一訪"
"7603","25","5",
"7603","7","1","如果不喜歡帶狗的客人可以拒絕接待，而不是去了之後，還要遇到招待人員的態度不友善
別組客人也帶狗去了呀⋯⋯我們狗一直都攜著牽繩
狗互吠本來就正常，沒有必要直接說：如果有衝突就趕你們出去，誰叫就丟海裡 …"
"7603","11","5",
"7603","10","5","喜歡老闆講究的態度
說是全台最好吃鬆餅，真的名符其實❤️"
"7603","6","4","店裡內用的低消是一人一杯飲品或是冰品。這次點了昭和阿法卡朵、抹茶拿鐵、焙茶拿鐵、昭和之心、蒙布朗。整體來說口味都偏甜，價錢比較高。阿法卡朵上面附的餅乾不會甜、很脆，跟咖啡都有可以中和掉冰淇淋甜度的作用，很不錯吃。抹茶拿鐵、焙茶拿鐵都很好喝，很順口。昭和之心最外層很酥脆，味道比較像泡芙，但個人整個吃起來會覺得有一點太甜，內餡有卡士達跟焙茶抹醬，但是焙茶味不重。店裡非常的復古，氣氛很好。"
"7603","18","5","店家小 但舒服❤️"
"7603","10","5","經朋友大力推薦水色咖啡的鬆餅！遊花蓮特來品嚐！
老闆很熱心的介紹第一次嚐鮮可以點招牌蜂蜜鮮奶油口味鬆餅！ 老闆還教我們 要先吃一口原味！再抹一點奶油 ！吃奶油口味！最後再淋一些蜂蜜 ！品嚐蜂蜜口味！ 個人覺得 鬆餅真的有驚豔到我！ 第一口咬下去 超酥！而且不會有那種有很厚麵粉的感覺！在胃裡真的一點都不會覺得很脹很佔空間的感覺！而且老闆還說 …"
"7604","6","4","很適合放空的空間
甜點：昭和之心
還蠻特別的，外層酥脆，夾餡不會過甜 …"
"7605","6","5","甜點口感跟口味都相當不錯，甜而不膩，配上咖啡或茶更是完美！店內裝潢典雅復古，桌椅有質感又溫潤，配上黃光非常有氣氛，服務人員態度良好說明也仔細；整體而言甜點相當有水準氣氛又不錯喔！"
"7606","22","4","這次點冰拿鐵☕️
順口好喝👍🏻 …"
"7606","6","5","對甜點很挑的我
覺得超好吃的！
蛋糕捲奶油濃郁卻不膩口 …"
"7606","41","5","甜點飲料不錯，店內氣氛也很好👍👍 …"
"7606","43","4","有停車場，點了烘蛋加套餐，燕麥粥很喜歡，豬肋排兩根，沒什麼吃到肉有失望，熱水果茶沒有水果，杯子很燙只能用湯匙，哈哈哈
用餐環境舒適，疫情期間還是建議員工戴口罩！"
"7607","6","5","整體氛圍很不錯，東西好吃，建議假日的時候提早到，否則一定要排隊才能進咖啡廳。
低消飲品或冰淇淋。"
"7607","18","5",
"7608","15","5","有貓可抱，有食物可吃。 完美"
"7608","25","5","雖然小，但是陳設很有趣，質感與氣氛都及格，咖啡也可以，很適合一起聊天或者一個人混時間的地方"
"7608","6","5","花蓮高檔點心店與下午茶店，無庸置疑，價格中上，低消150，點心真的好吃～裝潢也不錯。
讚讚(≧∇≦)b"
"7608","46","5","偶然發現的小店，無法抵擋日式古宅（
店內是單點飲料附贈點心的形式在販售，價格在200～250左右
氣氛非常的好，店內的雜誌我很喜歡💕 …"
"7608","54","4","小貴，但環境真的很不錯(´･ω･`)
拿鐵130+蛋糕90
有火車經過真的很酷欸….."
"7608","14","5","花蓮開設超過10年的老牌午餐+下午茶餐廳，在競爭激烈的花蓮更顯其特別的格調，也被列選為來花蓮必去的景點之一，誠摯推薦沒有去過的朋友們前往！"
"7609","6","5","裡面裝潢真的是穿越時空，收銀機超復古，超級酷（但我不敢拍XDD），餐點精緻美麗，不適合吃飽的下午茶，但是喝聊天的小地方。"
"7610","6","5","非常厲害的一間下午茶，抹茶聖代有紅豆、抹茶霜淇淋、白玉、抹茶凍、地瓜泥.......，口感很豐富，而且我個人不太喜歡很甜的甜點，這裡的抹茶剛剛好，不會太甜又帶著一絲濃茶味，尾韻還會回甘，非常非常好吃💞
泡芙的部分裡面是培茶內陷，外殼酥脆，還沒入口就聞到濃郁的茶香，我也非常喜歡😍推薦給喜歡茶類甜點的人~ …"
"7611","6","5","非常有特色的復古日式咖啡廳
裝潢看得出來充滿巧思跟用心
整體環境很舒適安靜 …"
"7612","6","4","日式甜點💕💕 味道還不錯 價格高了一些 但精緻甜點 可以接受 店面通風較不好 坐不久～ …"
"7613","6","5","抹茶芭菲吃起來完全是跟京都名店的味道一樣美味！！！抹茶霜淇淋搭配白玉、抹茶寒天，蕃薯金團味道好濃郁！整體搭配很棒，甜度適中且不膩，推薦可以到店內慢慢享受。"
"7614","6","5","店家用心的復古裝潢，配上南方之星的渾厚嗓音，彷彿置身昭和時代的喫茶店。
昭和之心的焙茶風味和酥脆的外餅，讓人讚嘆。
倘若不急著趕行程，不妨花點時間，好好在此感受時光倒流的氛圍。"
"7615","6","5","咖啡好喝 深刻入味 環境優美，現在要找到這麼深刻高級的老日式店家不容易，可以看出他們的用心。"
"7616","6","5","檸檬蛋糕能嚐到檸檬皮的酸氣及微苦
昭和阿法卡朵第一次吃，很特別的甜點～
環境氣氛營造很好，也很舒適～"
"7617","6","5","花蓮小旅行，把特式的咖啡廳通通都列入口袋名單!因為老公最愛蒙布朗，於是被昭和58的蒙布朗吸引進來了~

兩人點了1份金時蒙布朗，1份昭和之心及一壺焙茶。吃了第一口蒙布朗，很驚豔! …"
"7618","6","5","建議提早來或預約，以免向隅！
不工作的下午，至【昭和58】坐坐，點上一杯熱咖啡和二品甜點，消磨時光的好方式。
木質的裝修，光天花板就夠看半天；再加上櫃檯的收銀機，饒富復古情懷！"
"7618","46","5","秋朝咖啡，不是喝咖啡的地方！
秋朝咖啡，是看建築，聞檜木香的地方；
喝咖啡是附加的服務。 …"
"7619","6","5","店內環境和氛圍都不錯。價錢也相當合理。坐起來也相當舒適，甜點表現沒有到很驚艷。不過畢竟不是在日本，這樣的表現也算不錯了。適合朋友聚餐。"
"7620","6","5","中午實在是太曬了
來口袋名單店碰碰運氣
兩點剛好第一批客人陸續離開 …"
"7621","6","4","一家小小日式懷舊風格的咖啡店
座位不多但整體很有日式文化
生乳捲口感綿密 …"
"7622","6","5","意外經過和發現，店門口就吸引人，店內更是讓我喜愛，視覺和聽覺的極好感受。黑蜜拿鐵香甜滑順，黑糖、咖啡、牛奶、奶泡結合很棒！粟子甜點本身香氣和滑口，內部內餡的香軟可口，底部的扎實與香脆，完全三者不搶味。工作人員服務好，音樂好，空間氣氛好，食物好，讓人不捨放大音量，和只想放輕動作。❤️"
"7623","6","5","很有昭和風味的店，甜點很不錯，尤其是檸檬磅蛋糕非常好吃。"
"7624","6","5","處處可以感受到老闆的昭和喫茶美學，裝潢極美，連餐具也都是細節滿滿，飲品跟甜點也都很棒！"
"7624","38","5","甜點真的驚人的好吃，環境舒服，老闆很漂亮很有氣質，狗狗很可愛😍 …"
"7625","6","5","日式風格的小屋裡 播放著黑膠唱片音樂
好友相聚在一起 聊聊天 感覺十分愜意
茶品 點心 咖啡 冰淇淋都非常美味"
"7626","6","5","非常幸運連假沒預約直接進入坐到窗邊位，酥皮超脆的，柚香塔上面做成果凍感很好吃，整體非常喜歡，冰抹茶也好喝"
"7627","15","5","鬆餅很大一個，一個人吃超飽，建議多人一起吃。鬆餅不算低消。貓很可愛，趁貓趴在吧台上時吸了好幾口/////"
"7627","6","4","冰美式口感很順，有點小杯，喝不夠～
生吐司外表烤的酥脆裡面柔軟好吃
蒙布朗吃起來有蜂蜜香味，裡面包覆一整顆粟子，下層餅皮是脆的也填滿內餡，很精緻好吃"
"7628","23","5","卡布 （選擇中焙調配豆）

口感溫和到尾韻個人覺得有可可香氣 …"
"7628","6","4","龍眼白蘭地磅蛋糕80
耶加雪菲140 …"
"7629","6","5","雖然店員很有個性，但是食物是不錯的。栗子塔真的很美味，拍照時靠近塔本身，還能聞到萊姆酒的香氣，推薦！店內復古的設計也很有特色，傍晚六點來店裡都沒有人，很安靜，注意營業到七點唷！"
"7630","6","5","昭和58有別於現在的網美店，是間開在巷弄的日式風格咖啡店，所有品項皆很小巧簡約，昏黃的燈光下，配著甜點，彷彿置身於日本的咖啡座，推薦嘗試！"
"7631","37","5","單品咖啡咖啡非常棒
老闆娘又親切又有氣質而且會很熱情的介紹各種咖啡
也會依照喜歡的口味來推薦豆子 …"
"7631","6","4","栗子蒙布朗很好吃且很有層次 蜂蜜味很香 鮮奶油內餡很清爽卻又不失香濃
耶加雪菲咖啡味稍淡  但搭配蒙布朗卻非常恰到好處
裝潢很日式復古
冷氣很涼 夏天待在這裡很舒適"
"7632","20","4","蠻不賴的肉桂捲 不太甜 但可惜麵包體跟肉桂與焦糖稍顯分離 但味道卻很balance
推薦大家來試試唷！"
"7632","6","4","價位有點高的日式甜點店
網路上很有名
但作為老花蓮人 最愛的還是廟口紅茶的甜味"
"7633","6","5","環境舒適，抹茶拿鐵口味個人超愛，草莓蛋糕及栗子蛋糕都好吃，適合餐後享受甜點。"
"7634","6","5","店內環境很舒服，內用時間90分鐘
甜點也很棒，層次很豐富
有機會到花蓮會再想跟朋友來一次❤️"
"7635","6","5","拜託熱愛甜點的人來這邊一定一定要點”金時蒙布朗”!!
單吃上面的栗子醬時不覺得有什麼特別之處，但如果與底下的卡士達內餡加酥脆外皮一起食用
Bommm!你的味蕾會被一股甜蜜旋風所包圍，幸福的閉上了雙眼，享受他們三者完美無缺的協調性
這樣150完全物超所值，享受甜點的同時也享受店內復古的氛圍，完整放鬆下來"
"7636","6","4","抹茶拿鐵，好喝❤️但就是一般想像得到的味道，口味偏甜，大概等於外面飲料店半糖吧？

橙柚塔，中間上面有果凍塊，餅皮沒有想像中紮實，味道比較沒有層次，就蠻普通的檸檬塔。 …"
"7637","6","5","甜點都表現的好好吃！
尤其我覺得咖啡凍是我心中的no1 …"
"7638","6","4","非常日式洋風的咖啡廳。
甜點好吃，可是份量非常非常小，剛上來時有點小傻眼（笑），搭配烘茶很解膩。"
"7639","6","5","在花蓮漫步享受日式風情，下午來個甜點🍮抹茶聖代🍵🍦真的很抹，喜愛抹茶的一定要來試看看，還有蒙布朗💕栗子🌰跟地瓜🍠超搭的，不甜不膩，一定要來品嚐😋🧡 …"
"7640","6","5","草莓蛋糕的草莓香很清香，奶油綿密不油膩！
金時蒙布朗栗子也很香
不錯的甜點店"
"7641","6","5","穿越時空來到昭和58
這裡的裝潢到甜點都非常的日式
原本最想坐窗邊的位子 …"
"7642","6","4","阿法卡朵＄160
香草冰淇淋跟下方餅乾搭配，超級濃郁好吃 …"
"7643","6","5","店員服務一百分
7位一直想辦法讓我們坐的舒適～
咖啡跟甜點都讚
低消為一杯飲品或聖代"
"7644","7","4","一個很浪漫的小地方👍
價位就是跟觀光咖啡廳價格差不多~~
餐點飲品也還行~~~ …"
"7644","6","5","環境乾淨整潔！！
氣氛很好，背景音樂還是黑膠唱片👍 …"
"7645","6","5","上週六去花蓮玩特地來朝聖，覺得店員態度很好呀，沒有像評論區說的那樣。蛋糕好吃的不得了，裝潢也很用心！有機會一定會再訪👍 …"
"7646","6","5","剛營業的時候進入店中，
雖然客人很多，
但服務人員很親切的接待及介紹菜單， …"
"7647","13","5","空間寬敞，擁有乾淨漂亮的後花園，服務人員親切，餐點沒有特別的地方但是對食材是用心的調理"
"7647","6","2","裝潢氣氛佳，燈光稍暗可惜音樂真的蠻吵雜的，加上店員在內場聊天的聲音蠻大聲的，內用限時90分鐘，低消1杯飲品或150元，拿鐵一般般，甜點順口，整體氣氛沒辦法讓人沉靜放鬆好好享受下午的時光"
"7648","11","4","環境美且舒適，餐具也很美。早午餐附的麵包好吃，但炸物部分有滿重的油耗味，實在吃不下去。低消為飲品一杯，Miaoko 旅客可以打八折。"
"7648","6","5","裝潢氛圍非常好，有質感而不造作，服務也很好，包廂式座位讓人很放鬆，可以安心享受甜點、和朋友聊天。當天點的昭和之心和焙茶聖代，都很好吃，飲品的表現也相當有水準。大推！"
"7649","6","5","隱藏在花蓮的巷弄裡面，這家店默默的成為IG打卡點，我喜歡這家店內的氛圍，跟在日本的咖啡廳差不多，而且甜點有特色且好吃，飲品也不錯喝，適合下午揪朋友來這度過悠閒的午後時光。"
"7650","6","5","很溫馨的環境，甜點很好吃，很有層次！建議提早到，位子不多"
"7651","6","4","環境復古舒適  氛圍感佳！
店員親切介紹菜單，無收服務費！
但無插座，若是要插電久待者不適合～ …"
"7652","34","5","李老師的功力真的非常強大。
也很親切，很認真的帶我們認識每一款不一樣的豆子和特性，以後也是來花蓮必來拜訪的店家！"
"7652","6","5","沒什麼好說的！
粗暴簡單的說~
去日本幹嘛？來這裡就可以吃到比日本好吃的日式甜點了！！！"
"7653","17","5","焦糖海鹽磅天」蛋糕熱熱的很好吃、必點
咖啡有有一定水準，很順口
位置不多也不大
卻讓人覺得悠閒"
"7653","44","5","咖啡好喝，抹茶拿鐵不怎麼樣
甜點還可以，氣氛超棒很安靜
狗超可愛！"
"7653","6","5","好吃的日式甜點
滿足一下去不了日本的心
最喜歡花漾橙柚塔 …"
"7654","6","4","4月中時去的
偏懷舊日式的咖啡廳～
店員服務很棒！！
看到我手沾到蛋糕馬上拿酒精跟紙巾來給我🥺 …"
"7655","6","5","濃濃日本昭和年代感，令人驚豔的抹茶聖代（推）西達摩咖啡混龍眼乾白蘭地蛋糕，回味無窮♾️"
"7656","6","4","店內走復古氣氛～
但就是網美餐廳
好加在蛋糕、飲料表現都還不錯～ …"
"7657","11","4","值得二訪的老屋咖啡廳，飲料跟甜點都有在水準之上，可惜店裡位置較少，假日可能要等比較久的時間。"
"7657","6","5","花蓮日式懷舊咖啡廳，個人認為是花蓮的「星乃咖啡店」，喜歡星乃裝潢風格的朋友可以來體驗，店家用餐氛圍營造的很好，甜點的甜度適中，不會過甜，我會願意再度二訪的店。
今日餐點
#金時蒙布朗 …"
"7658","6","4","聖代冰淇淋普通，剉冰跟蛋糕捲還有昭和之心都好吃，裝潢古色古香很有味道"
"7659","6","5","對於甜點控不可能放過的店
對所有的甜點細節都能講解的非常清楚
在品嚐的同時完全感覺店主的用心"
"7660","6","4","在巷弄裡，日式懷舊裝潢的咖啡廳座落於此，甜點有蒙布朗、塔類、聖代以及挫冰，適合跟朋友一起聊天品嚐，低消150或是一份飲品，現金結帳。"
"7661","6","5","昭和之心酥脆好吃，柚子萊姆塔很香，調味特別，是在其他地方不曾吃過的口感，唯獨甜點的份量都偏小,兩人分食一下子就沒了。環境復古漂亮，拍照好看。店員雖然忙碌不已，但態度很好,都沒有不耐煩。"
"7662","6","5","要瘋了！
裝潢感跟氛圍真的頂級
蛋糕也可圈可點～
最大推抹茶拿鐵！"
"7663","6","5","拿鐵不錯喝！甜點也很好吃，不會太甜也不膩！"
"7663","40","4","餐點不錯！環境也不錯！只是有時候有人點餐，就會煎東西，這時整間店都是煎東西的味道，衣服跟頭髮也就會殘留味道......"
"7663","41","5","甜點好吃😋價格也很合理！
店內環境乾淨，門口還有盆栽🪴很療癒
每個座位間隔不會太近，不會有壓迫感 …"
"7664","6","5","甜點真的都超好吃 但很小顆
整體氣氛慵懶很適合姊妹或情侶來的地方
位置比較少 洗手間男女共一間 …"
"7664","22","5","咖啡好喝、文青質感路線
CP值 ❤❤❤❤
食物  ❤❤❤❤❤"
"7665","6","5","裝潢古色古香，音樂也很有舊時代風格。咖啡非常順口，蒙布朗不會太甜，整體價格實惠，很推薦。"
"7666","6","5","要吃文青餐點，這個價格這個氣氛，
真的很可以！路過經過不要錯過。"
"7667","6","2","一次性的店，賣點是復古裝潢，蒙布朗不錯吃、咖啡凍還算不錯，只是若附的糖漿能改成咖啡濃縮液較好，整體來說甜點都很小，這樣太貴了了，cp 值不算高，昭和之心大概兩口就沒了。手沖點中焙的，但喝起來像重烘焙，因為來這裡之前才剛在山姆先生喝完咖啡，相比之下有差別，山姆那邊的咖啡豆很意外順口喝起來舒服，昭和的還好"
"7668","6","5","很好吃的昭和之心，黑糖拿鐵的味道很細緻。
環境真的是復古得很有感覺！"
"7668","19","5","不限時間的優閒空間。"
"7669","6","4","日式裝潢、整間店有點復古的感覺。推薦喝牛乳咖啡，很像在日本咖啡廳的咖啡；拿鐵就比較一般。附近要找一下停車位。"
"7670","6","5","甜點每一個都很好吃，蠻值得來的！"
"7671","6","3","🌞2020.06
甜點長得很厲害，煞有其事，但吃起來頗普通 …"
"7672","6","3","復古的日式咖啡店.吐司普通,抹茶聖代還不錯.
價格小貴.最大的問題是,店內生意太好,而人手不足,坐著等候甜點等到快睡著."
"7673","6","5","低消是150元或一份飲品，可以只點甜點很棒！甜點很好吃，尤其是草莓捲，比想像中大塊，蛋糕吃起來很綿密，草莓也包了不少顆，非常推薦！蒙布朗不會太甜也不會太膩，很好吃！裝潢很有復古味，加上美味的甜點，是間會令人想再訪的甜點店！"
"7673","16","5","90元的法式吐司相當好吃，水果優格是真的葡萄下去打的，真材實料
店裡還有來去自如的白貓，很悠閒的氣氛"
"7674","6","3","感受得到店家的小巧思在餐具及裝潢擺設，甜點不會太甜膩，好吃😋
但服務人員有點酷⋯ …"
"7675","6","4","店內裝潢日式復古風，很適合拍照，蛋糕很有誠意也很好吃喔！有機會一定要試看看！"
"7676","6","4","昭和日式風咖啡店

防疫措施認真，甜點有水準
適合午後的休憩點！"
"7677","6","5","很特別懷舊的咖啡廳，甜點及茶飲為主，偶爾小歇沉澱一下心情的好地方。"
"7678","6","4","特地拜訪的咖啡廳，平日下午3-4左右到，還有好幾桌空位，咖啡還好，甜點點了招牌昭和之心，很是有特色也很好吃，沒有缺點，可以一人完食，還會想在加點其他甜點試試的那種"
"7679","6","3","甜點水準之上一點點，環境也不錯"
"7680","6","4","低消稍嫌嚴格
餐點好吃但份量小
環境乾淨整潔"
"7681","6","5","點了兩種甜點都很好吃，連不愛吃甜食的男友都說好吃，只是甜點的份量滿小的，以價錢上來說有點小貴，咖啡就一般般，中規中矩！"
"7682","6","3","1.甜點口味中等，但份量較小，價格偏高
2.空間小，較不宜久坐(亦有限時)，當天去儘管下雨，翻桌率也頗高"
"7682","8","5","老闆很帥，咖啡好喝，推！"
"7683","6","4","古典風格 位子不多！
甜點很好吃～價格稍微高了點
飲品普通⋯"
"7684","6","4","暑假平日下午去 沒什麼人 甜點不差 裝潢很有味道"
"7685","6","4","比較有個性風格的小店， 喜歡昭和時代的朋友可以來 感受一下"
"7686","6","5","來花蓮旅遊順便來到昭和58，裝潢充滿日本復古感，東西也是美味好吃，不過當天感覺人手不足。"
"7687","6","5","熱檸檬蛋糕很好吃，昭和之心裡面包了巧克力，口味很多層次，喜歡甜食的人大推！店裡氣氛很棒！"
"7688","6","5","古早味咖啡廳的裝潢，配上昏暗的燈光很有味道，甜點精緻，價格合理，還不錯。"
"7689","19","5",
"7689","6","5","環境氛圍舒適，整體營造出濃濃昭和感。此次點了草莓蛋糕，入口滑順鬆軟令人驚豔，咖啡帶著清新酸氣，整體而言是值得再來度過悠閒時光的地方"
"7690","6","5","復古的氣氛跟裝潢，甜點三道都讓我讚不絕口
昭和之心小小ㄧ個，皮薄又脆，內餡榛果跟茶？味，微甜不膩
最愛橙柚塔，本來我最愛的就是檸檬塔，整體吃來是我愛的偏酸，上放柚香果凍，中和了酸味，塔皮脆度中等，各個部位融合在一起，堪稱完美。"
"7691","6","3","復古感，咖啡好喝，但甜點一般，無法讓我有共鳴，且價格偏貴"
"7692","6","5","日式懷舊風情☕️🍞
-洋果子、生吐司
-網美店📷，需要排隊 …"
"7693","6","5","甜點很好吃，覺得蠻驚艷的，點了阿法卡朵和昭和之心，和朋友都覺得很滿意～室內設計有古早泡沫紅茶店感，又帶有一點現代的日式感，整體來說很棒👍🏻 …"
"7694","6","5","金時蒙布朗超好吃，栗子泥混合地瓜卡士達太棒了，底部的泡芙酥皮也非常優秀❤️❤️❤️🤤🤤🤤 …"
"7695","6","5","相當可愛的一間小店，設計裝潢風格呈現舊時代氛圍完整，甜點也一樣細緻不失分，非常值得來花蓮玩拜訪的下午茶據點。"
"7695","18","5","貓咪晤子極度親人可愛，店內空間較小但溫馨。"
"7696","6","5","好吃又精緻 甜點香氣做好做滿
咖啡也十分濃郁"
"7696","24","5","咖啡超水準！ 濃郁滑順卻不苦也不咬舌
一入口就滿滿咖啡香
提拉米蘇層次豐富值得一試"
"7697","6","5","【花蓮|甜點】昭和58。懷舊日式洋菓子店，甜點控必去❤️
更多美食歡迎追蹤IG👉🏻rabbit0722520 …"
"7698","6","5","對於甜點對我沒啥吸引力，我盡然會再加點甜點，咖啡溫順溫順好喝，這家甜點咖啡廳真的頗秀的，牛逼"
"7699","6","4","氣氛好 濃濃日本味
甜點好吃 有水準
但是價格非常貴 …"
"7700","6","5","燈光美、氣氛佳，甜點做的很極致❤️"
"7701","6","4","整體而言還不錯，較為可惜的是空間稍有不足，滿座的時候有擁擠感。"
"7702","6","5","大推！
抹茶很抹
巧克力蛋糕上的花生醬濃郁但不搶戲"
"7703","6","5","整體風格很棒，推薦金石蒙布朗"
"7703","10","5","真的是全台最好吃的鬆餅！希望老闆的用心能被看到。"
"7704","6","5","整體氛圍絕佳，黃燈光、木製裝潢及紅絨布椅子很有質感，彷彿瞬間置身日本，點了蒙布朗、昭和之心、檸檬磅蛋糕（熱的）及冰拿鐵、冰抹茶，餐點都在水準之上，且價格親民。若未來再訪花蓮，絕對是我回頭的首選
另外這兩天適逢颱風，花蓮整天都下雨，偷我傘的朋友希望你是不小心拿錯的：），不然我會祝你全家身體健康：）"
"7705","6","1","餐點與品名不符合 什麼栗子蒙布朗 根本是棗泥地瓜 昭和之心是河馬健達"
"7706","6","4","不錯 環境挺有復古風味的 抹茶、草莓蛋糕、栗子蛋糕 都不錯"
"7706","8","5","很舒服的空間～店員和客人都很親切，很溫馨！餐點也很棒！"
"7707","6","5","空間復古舒服，配甜點點了卡布，咖啡很香，奶泡沒有擋住咖啡的香味，順口濃郁💘 …"
"7708","11","5","意外發現的可愛咖啡廳，環境非常的舒服餐點好吃，咖啡也非常的優秀"
"7708","6","5","吐司跟甜點非常好吃😋，店員服務非常親切，推薦栗子蛋糕🍰 …"
"7709","6","5","很舒適的環境！布朗尼甜而不膩，比在巴黎吃到的還好吃👍 …"
"7709","19","5","花蓮文青咖啡店首選。裝潢簡單有味道，手做甜點吃的出老闆的用心與溫暖，值得再訪！"
